customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,region,postal_code,join_date,membership_tier,acquisition_channel,preferred_channel,customer_status,loyalty_points,annual_income,household_size
4427,Vedika,Kapur,Female,2003-10-27,vedika.kapur343@gmail.com,+917003065170,Bengaluru,Karnataka,South,439481,2025-05-19,Bronze,Meta Ads,Online,Active,186,876861,5
4428,Aadi,Iyer,Male,1957-01-28,aadi.iyer369@gmail.com,04916117560,Pune,Maharashtra,West,490945,2022-05-26,Bronze,Google Ads,Both,Active,372,1367742,7
4429,Aarna,Viswanathan,Female,2000-11-12,aarna.viswanathan302@gmail.com,+911065121466,Ahmedabad,Gujarat,West,627242,2023-08-21,Gold,Referral,Both,Active,5217,656770,3
4430,Urvashi,Parsa,Female,1960-05-23,urvashi.parsa722@gmail.com,+918616565448,Ahmedabad,Gujarat,West,226772,2024-06-04,Silver,Email,Both,Inactive,933,2299000,5
4431,Balhaar,Bhagat,Male,2003-11-05,balhaar.bhagat859@gmail.com,05101535983,Jaipur,Rajasthan,North,422387,2025-01-05,Platinum,Organic Search,Both,Active,14593,2438834,7
4432,Siddharth,Saini,Male,2000-12-19,siddharth.saini895@gmail.com,6177468599,Chennai,Tamil Nadu,South,557413,2024-08-05,Bronze,Meta Ads,Both,Active,74,1842984,5
4433,Turvi,Anand,Female,1971-11-24,turvi.anand827@gmail.com,+915917163261,Chennai,Tamil Nadu,South,900068,2023-02-28,Silver,Referral,Store,Active,1269,1392640,7
4434,Mahika,Srinivas,Female,1968-06-30,mahika.srinivas415@gmail.com,+911178129044,Mumbai,Maharashtra,West,524545,2026-03-07,Bronze,Organic Search,Store,Active,250,1070104,7
4435,Jason,Gour,Male,1957-02-15,jason.gour449@gmail.com,03547111218,Mumbai,Maharashtra,West,172009,2024-03-04,Bronze,App Install,Store,Active,130,1951802,3
4436,Liam,Rattan,Male,1967-07-09,liam.rattan802@gmail.com,5000896702,Hyderabad,Telangana,South,261918,2025-04-03,Silver,Google Ads,Online,Active,1363,622809,1
4437,Vedhika,Chadha,Female,1970-08-15,vedhika.chadha115@gmail.com,+915943428236,Mumbai,Maharashtra,West,895092,2021-12-02,Silver,Referral,Store,Active,1010,518006,4
4438,Rohan,Pillai,Male,2000-08-25,rohan.pillai789@gmail.com,+917185696311,Pune,Maharashtra,West,909069,2023-09-28,Gold,App Install,Online,Active,3214,2288454,6
4439,Laban,Gulati,Male,1983-10-11,laban.gulati265@gmail.com,+915501026533,Bengaluru,Karnataka,South,809770,2021-08-24,Silver,Meta Ads,Both,Active,1835,222761,2
4440,Geetika,Pandya,Female,1961-03-25,geetika.pandya476@gmail.com,7026012328,Lucknow,Uttar Pradesh,North,495407,2024-02-10,Silver,Meta Ads,Online,Active,1048,1889847,3
4441,Isaiah,Jaggi,Male,1960-06-06,isaiah.jaggi549@gmail.com,+918189870393,Ahmedabad,Gujarat,West,312403,2025-08-02,Bronze,Referral,Both,Inactive,27,1172344,7
4442,Yasti,Chaudhuri,Female,1994-07-23,yasti.chaudhuri847@gmail.com,+919877744653,Lucknow,Uttar Pradesh,North,049922,2022-08-02,Silver,Referral,Store,Active,1653,1849336,3
4443,Krish,Kulkarni,Male,1972-11-17,krish.kulkarni552@gmail.com,2647267172,Hyderabad,Telangana,South,311274,2026-03-27,Silver,Meta Ads,Both,Active,947,511007,2
4444,Imaran,Shankar,Male,1971-01-04,imaran.shankar813@gmail.com,04004634426,Mumbai,Maharashtra,West,907647,2023-03-26,Platinum,Referral,Both,Active,13756,1107531,4
4445,Veda,Singh,Female,1967-05-26,veda.singh851@gmail.com,+910243088340,Jaipur,Rajasthan,North,980244,2024-12-23,Bronze,App Install,Online,Active,260,413109,4
4446,Manthan,Bhat,Male,1968-07-02,manthan.bhat550@gmail.com,4911218087,Delhi,Delhi,North,418291,2024-09-29,Gold,Google Ads,Store,Active,5708,686098,2
4447,Zinal,Srinivas,Female,1988-12-15,zinal.srinivas175@gmail.com,+912088914309,Mumbai,Maharashtra,West,847057,2022-01-16,Silver,App Install,Store,Active,1188,1119359,7
4448,Elijah,Rana,Male,1983-12-28,elijah.rana119@gmail.com,6592995861,Lucknow,Uttar Pradesh,North,852411,2025-06-29,Silver,Meta Ads,Store,Active,1030,1115170,3
4449,Vyanjana,Vora,Female,2002-02-01,vyanjana.vora504@gmail.com,+917924101179,Hyderabad,Telangana,South,688067,2023-06-12,Silver,App Install,Online,Inactive,1464,1837807,6
4450,Libni,Lalla,Female,1987-06-15,libni.lalla793@gmail.com,+915378792519,Mumbai,Maharashtra,West,956610,2025-02-11,Bronze,Meta Ads,Both,Active,142,2466883,6
4451,Sudiksha,Chaudhry,Female,1967-06-19,sudiksha.chaudhry893@gmail.com,+912620367951,Hyderabad,Telangana,South,966336,2025-09-05,Silver,App Install,Online,Active,1392,1903416,3
4452,Kavya,Dass,Female,1967-11-30,kavya.dass168@gmail.com,08000995897,Chennai,Tamil Nadu,South,325203,2026-03-18,Platinum,Google Ads,Online,Active,9423,2004003,7
4453,Mohammed,Kunda,Male,1989-11-07,mohammed.kunda303@gmail.com,00349121452,Hyderabad,Telangana,South,249990,2022-12-03,Bronze,App Install,Online,Active,84,1512694,1
4454,Omya,Chaudhuri,Female,1958-04-06,omya.chaudhuri443@gmail.com,+914245733322,Pune,Maharashtra,West,457479,2025-05-12,Bronze,Organic Search,Store,Active,365,770733,1
4455,Manya,Kunda,Female,2001-05-14,manya.kunda489@gmail.com,+917930482384,Jaipur,Rajasthan,North,764228,2023-06-10,Bronze,Meta Ads,Online,Inactive,159,1346816,6
4456,Isha,Oak,Female,1978-01-16,isha.oak941@gmail.com,2612940838,Kolkata,West Bengal,East,895602,2025-11-30,Platinum,Meta Ads,Store,Active,7283,1460534,4
4457,Krisha,Sachdeva,Female,1982-01-20,krisha.sachdeva445@gmail.com,01236598592,Hyderabad,Telangana,South,280138,2026-02-11,Bronze,Meta Ads,Store,Active,495,2249667,5
4458,Rishi,Chawla,Male,1964-09-18,rishi.chawla164@gmail.com,02868702917,Ahmedabad,Gujarat,West,650114,2026-01-21,Bronze,Referral,Store,Active,298,852302,6
4459,Falak,Dua,Female,2006-08-08,falak.dua115@gmail.com,05762323304,Lucknow,Uttar Pradesh,North,497917,2022-01-08,Bronze,Meta Ads,Online,Active,251,1341182,3
4460,Omisha,Tata,Female,1977-09-02,omisha.tata195@gmail.com,06904599106,Jaipur,Rajasthan,North,026384,2026-05-12,Gold,Meta Ads,Both,Inactive,4934,259517,2
4461,Udyati,Srinivasan,Female,1960-07-07,udyati.srinivasan767@gmail.com,+914363405329,Mumbai,Maharashtra,West,330170,2023-07-30,Bronze,Organic Search,Store,Active,177,729021,3
4462,Udarsh,Bora,Male,1984-09-26,udarsh.bora933@gmail.com,+917563507616,Jaipur,Rajasthan,North,950449,2026-04-06,Silver,Referral,Both,Active,575,2238920,2
4463,Eshana,Raja,Female,2001-02-12,eshana.raja799@gmail.com,00773326865,Ahmedabad,Gujarat,West,777758,2024-12-13,Silver,App Install,Both,Active,1350,1900674,1
4464,Bhavini,Garg,Female,1979-05-01,bhavini.garg604@gmail.com,09133834995,Jaipur,Rajasthan,North,537262,2023-05-31,Bronze,Email,Store,Active,447,724615,1
4465,Rushil,Bedi,Male,2004-08-01,rushil.bedi677@gmail.com,+912115599088,Kolkata,West Bengal,East,519361,2025-06-24,Bronze,App Install,Both,Active,64,1694853,1
4466,Aditya,Chaudhary,Male,1972-05-11,aditya.chaudhary538@gmail.com,+919510543158,Hyderabad,Telangana,South,073208,2021-12-03,Bronze,Organic Search,Both,Active,53,1795799,6
4467,Ladli,Mannan,Female,1994-07-25,ladli.mannan449@gmail.com,+917305641576,Bengaluru,Karnataka,South,885154,2026-04-05,Silver,Google Ads,Both,Active,1287,1978146,6
4468,Chatresh,Minhas,Male,1994-05-02,chatresh.minhas910@gmail.com,6490638916,Lucknow,Uttar Pradesh,North,070906,2024-06-09,Bronze,Organic Search,Store,Active,75,941705,7
4469,Sathvik,Rajagopal,Male,1970-09-02,sathvik.rajagopal585@gmail.com,0286804967,Chennai,Tamil Nadu,South,760819,2024-07-06,Silver,Referral,Store,Active,1899,2040269,2
4470,Ganga,Kar,Female,1987-11-20,ganga.kar732@gmail.com,+914597019051,Bengaluru,Karnataka,South,717264,2022-08-21,Bronze,Google Ads,Both,Active,499,2168862,7
4471,Ayush,Dhillon,Male,2006-08-16,ayush.dhillon644@gmail.com,04342695498,Pune,Maharashtra,West,644342,2022-11-20,Gold,Email,Both,Inactive,5698,1204120,3
4472,Chakradhar,Som,Male,2003-02-18,chakradhar.som746@gmail.com,01635501846,Lucknow,Uttar Pradesh,North,818769,2026-06-10,Bronze,App Install,Store,Active,423,1719346,1
4473,Shravya,Saini,Female,2005-10-17,shravya.saini237@gmail.com,4973280038,Kolkata,West Bengal,East,320050,2023-09-21,Bronze,App Install,Both,Active,200,531674,3
4474,Baljiwan,Johal,Male,1978-10-16,baljiwan.johal567@gmail.com,+914525443951,Ahmedabad,Gujarat,West,866568,2024-09-27,Bronze,Google Ads,Both,Active,260,1400756,2
4475,Mason,Pradhan,Male,1959-04-12,mason.pradhan219@gmail.com,9311510342,Kolkata,West Bengal,East,295429,2022-04-14,Silver,App Install,Store,Active,1352,728502,2
4476,Theodore,Lanka,Male,1994-10-04,theodore.lanka582@gmail.com,+910562154516,Bengaluru,Karnataka,South,832550,2025-07-24,Silver,App Install,Both,Inactive,1619,714218,1
4477,Qadim,Rattan,Male,2003-04-06,qadim.rattan725@gmail.com,07703584408,Kolkata,West Bengal,East,823808,2025-07-19,Bronze,Organic Search,Store,Inactive,149,503564,1
4478,Sudiksha,Thaman,Female,1963-08-22,sudiksha.thaman519@gmail.com,+913954591439,Delhi,Delhi,North,802818,2021-09-13,Silver,Google Ads,Both,Active,1510,284588,7
4479,Christopher,Karan,Male,1988-09-26,christopher.karan177@gmail.com,03595623880,Pune,Maharashtra,West,487488,2025-02-11,Silver,Organic Search,Both,Active,1184,271667,2
4480,Gautam,Rattan,Male,1967-04-28,gautam.rattan462@gmail.com,+914814077756,Chennai,Tamil Nadu,South,087835,2025-03-16,Silver,Email,Both,Active,1576,1079184,3
4481,Anay,Dash,Male,1981-11-11,anay.dash764@gmail.com,3515570292,Delhi,Delhi,North,801873,2025-12-13,Gold,App Install,Store,Active,3781,1835136,1
4482,Pahal,Loyal,Female,1975-04-15,pahal.loyal431@gmail.com,3166439036,Jaipur,Rajasthan,North,051101,2026-05-25,Bronze,Meta Ads,Online,Inactive,122,541084,6
4483,Anmol,Batra,Male,1966-12-07,anmol.batra951@gmail.com,05511842574,Mumbai,Maharashtra,West,492050,2023-03-08,Silver,Organic Search,Online,Active,1163,821159,5
4484,Benjamin,Chandra,Male,1964-11-22,benjamin.chandra658@gmail.com,6209491226,Jaipur,Rajasthan,North,639362,2022-04-25,Bronze,Referral,Both,Active,190,1460314,4
4485,Nirja,Sankaran,Female,1984-06-13,nirja.sankaran783@gmail.com,06726135006,Hyderabad,Telangana,South,769792,2023-01-16,Silver,Meta Ads,Online,Active,1462,2197243,7
4486,Abhiram,Oza,Male,1961-02-16,abhiram.oza345@gmail.com,07899305739,Ahmedabad,Gujarat,West,194873,2022-06-16,Gold,App Install,Store,Active,4107,2014923,5
4487,Saksham,Chauhan,Male,1968-08-23,saksham.chauhan666@gmail.com,00714813796,Mumbai,Maharashtra,West,815758,2022-07-18,Silver,Google Ads,Store,Active,553,1394646,2
4488,Aarini,Rajan,Female,1959-12-08,aarini.rajan139@gmail.com,07529814231,Ahmedabad,Gujarat,West,317454,2021-09-16,Bronze,App Install,Store,Active,98,1157296,5
4489,Daksha,Dhar,Female,1979-03-02,daksha.dhar146@gmail.com,+914661043360,Pune,Maharashtra,West,549693,2021-08-20,Bronze,App Install,Both,Active,304,1415861,6
4490,Indrajit,Natarajan,Male,2006-07-01,indrajit.natarajan293@gmail.com,05705207591,Ahmedabad,Gujarat,West,179861,2024-08-25,Bronze,Email,Both,Inactive,142,288724,7
4491,Yachana,Bose,Female,2000-06-15,yachana.bose166@gmail.com,05949342204,Ahmedabad,Gujarat,West,127689,2025-06-17,Silver,Referral,Both,Active,1837,853176,7
4492,Waida,Mukhopadhyay,Female,2008-05-17,waida.mukhopadhyay833@gmail.com,03135899965,Ahmedabad,Gujarat,West,503026,2022-10-13,Bronze,Referral,Store,Active,79,2044381,1
4493,Bakhshi,Sura,Male,1998-01-30,bakhshi.sura646@gmail.com,+912974888697,Bengaluru,Karnataka,South,332911,2025-06-11,Silver,Google Ads,Both,Active,1174,828050,4
4494,Finn,Babu,Male,1956-09-13,finn.babu326@gmail.com,7757594557,Mumbai,Maharashtra,West,287438,2024-04-06,Bronze,Referral,Online,Active,498,876928,4
4495,Odika,Chaudry,Female,1993-07-02,odika.chaudry901@gmail.com,06220556874,Kolkata,West Bengal,East,262505,2021-10-20,Silver,Email,Both,Active,606,955227,6
4496,Odika,Chander,Female,1966-02-13,odika.chander440@gmail.com,8914487714,Mumbai,Maharashtra,West,446730,2022-10-29,Gold,Google Ads,Online,Active,3580,2030548,3
4497,Quincy,Master,Male,1997-04-08,quincy.master705@gmail.com,09277344754,Ahmedabad,Gujarat,West,759757,2023-09-04,Gold,Email,Both,Active,4558,925793,7
4498,Charita,Sangha,Female,1985-08-11,charita.sangha932@gmail.com,6156255468,Kolkata,West Bengal,East,691735,2022-02-26,Bronze,App Install,Online,Active,200,2194513,1
4499,Matthew,Bora,Male,1961-06-25,matthew.bora819@gmail.com,00352882161,Jaipur,Rajasthan,North,653129,2021-11-06,Silver,Organic Search,Both,Active,1597,338857,2
4500,Jairaj,Narayan,Male,1959-04-12,jairaj.narayan834@gmail.com,8705026995,Ahmedabad,Gujarat,West,397271,2024-05-08,Bronze,Email,Store,Inactive,132,533144,1
4501,Shravya,Banerjee,Female,2006-08-05,shravya.banerjee863@gmail.com,8072508375,Ahmedabad,Gujarat,West,440831,2021-12-28,Bronze,Google Ads,Online,Active,137,1313574,1
4502,Darpan,Biswas,Male,1984-05-01,darpan.biswas919@gmail.com,+914237690673,Bengaluru,Karnataka,South,360068,2023-01-10,Bronze,Referral,Both,Active,148,849527,1
4503,Lucky,Murthy,Male,1997-03-22,lucky.murthy463@gmail.com,+916148427242,Jaipur,Rajasthan,North,647282,2022-04-28,Platinum,Email,Both,Active,10762,2054020,2
4504,Tejas,Morar,Male,1964-08-18,tejas.morar929@gmail.com,03766950738,Lucknow,Uttar Pradesh,North,772135,2025-02-28,Bronze,App Install,Both,Active,338,595618,2
4505,Yashasvi,Chana,Female,1993-01-17,yashasvi.chana116@gmail.com,09937077811,Ahmedabad,Gujarat,West,320483,2023-10-29,Silver,Email,Store,Active,1240,968086,5
4506,Chatresh,Khatri,Male,1959-06-18,chatresh.khatri706@gmail.com,03696957928,Hyderabad,Telangana,South,004407,2026-05-10,Bronze,Meta Ads,Both,Active,444,1192145,6
4507,Om,Bansal,Male,1985-11-08,om.bansal148@gmail.com,+918806279885,Lucknow,Uttar Pradesh,North,323088,2021-08-10,Silver,Google Ads,Store,Active,1607,1026421,5
4508,Radhika,Khare,Female,2005-11-14,radhika.khare721@gmail.com,04137197151,Chennai,Tamil Nadu,South,748016,2026-05-29,Silver,Referral,Both,Active,849,304291,2
4509,Chatresh,Sachar,Male,1986-08-20,chatresh.sachar116@gmail.com,+914541647947,Hyderabad,Telangana,South,571068,2024-01-05,Bronze,App Install,Store,Active,306,733703,4
4510,Caleb,Ramaswamy,Male,2005-01-19,caleb.ramaswamy302@gmail.com,+915323845785,Kolkata,West Bengal,East,451998,2022-04-08,Bronze,Email,Store,Active,190,1315766,7
4511,Nathaniel,Balasubramanian,Male,1992-06-28,nathaniel.balasubramanian124@gmail.com,03111887373,Hyderabad,Telangana,South,985975,2021-08-19,Bronze,App Install,Both,Active,194,2210768,4
4512,Vyanjana,Karnik,Female,1998-04-15,vyanjana.karnik611@gmail.com,1140248431,Pune,Maharashtra,West,921505,2025-03-04,Silver,Email,Store,Inactive,1732,1760064,3
4513,Pushti,Goel,Female,2002-01-10,pushti.goel692@gmail.com,0061743721,Chennai,Tamil Nadu,South,668682,2021-12-09,Bronze,Organic Search,Both,Active,337,669785,2
4514,Dayamai,Patil,Female,1980-09-25,dayamai.patil252@gmail.com,9351873856,Bengaluru,Karnataka,South,853925,2024-03-16,Bronze,Email,Online,Active,127,2066397,6
4515,Gauri,Peri,Female,1971-07-25,gauri.peri162@gmail.com,1985326292,Delhi,Delhi,North,426972,2025-02-11,Silver,Referral,Online,Active,1960,1491872,5
4516,Odika,Bhargava,Female,1993-10-04,odika.bhargava189@gmail.com,09154794749,Hyderabad,Telangana,South,587151,2022-06-19,Bronze,Email,Both,Active,259,1013302,6
4517,Rajeshri,Zacharia,Female,1993-11-29,rajeshri.zacharia887@gmail.com,+916187273703,Bengaluru,Karnataka,South,920911,2023-01-21,Silver,Organic Search,Store,Active,1560,522080,1
4518,Champak,Gandhi,Male,2007-07-09,champak.gandhi180@gmail.com,03390054018,Bengaluru,Karnataka,South,642329,2025-02-03,Bronze,Organic Search,Both,Active,385,766463,5
4519,Orinder,Divan,Male,1979-05-15,orinder.divan393@gmail.com,4333814510,Chennai,Tamil Nadu,South,405815,2024-08-28,Silver,Organic Search,Both,Active,1227,1163869,3
4520,Karan,Boase,Male,1997-07-12,karan.boase596@gmail.com,8730862933,Delhi,Delhi,North,194744,2025-10-31,Gold,Email,Both,Active,5413,681902,6
4521,Praneel,Contractor,Male,1976-05-16,praneel.contractor139@gmail.com,+916703224880,Mumbai,Maharashtra,West,492813,2026-05-13,Bronze,Email,Online,Active,32,2040876,1
4522,Vrinda,Chokshi,Female,1962-06-05,vrinda.chokshi171@gmail.com,+911524076051,Kolkata,West Bengal,East,856548,2025-10-03,Bronze,Referral,Store,Active,385,2404093,7
4523,Jonathan,Khalsa,Male,1972-07-02,jonathan.khalsa312@gmail.com,7627825724,Pune,Maharashtra,West,073269,2025-12-03,Gold,Email,Both,Active,4180,871649,4
4524,Lopa,Dhawan,Female,1993-06-26,lopa.dhawan485@gmail.com,03348650738,Chennai,Tamil Nadu,South,636057,2022-09-08,Bronze,Google Ads,Online,Inactive,262,1073139,1
4525,Anusha,Viswanathan,Female,1991-02-19,anusha.viswanathan172@gmail.com,+916825535800,Kolkata,West Bengal,East,428543,2024-10-30,Bronze,Google Ads,Both,Active,119,2108469,5
4526,Dalaja,Sarin,Female,1999-01-10,dalaja.sarin990@gmail.com,01527328128,Chennai,Tamil Nadu,South,845364,2024-12-23,Gold,App Install,Store,Active,4962,1769879,3
4527,Faris,Bhatt,Male,2002-01-11,faris.bhatt470@gmail.com,+913208850802,Mumbai,Maharashtra,West,418903,2022-11-12,Gold,Meta Ads,Online,Inactive,3274,1978305,7
4528,Rishi,Vala,Male,1959-08-26,rishi.vala120@gmail.com,5313471404,Hyderabad,Telangana,South,810866,2024-07-20,Bronze,Referral,Online,Active,23,1922705,5
4529,Aryan,Madan,Male,1990-09-30,aryan.madan376@gmail.com,+913240487723,Pune,Maharashtra,West,720118,2022-09-28,Bronze,Referral,Both,Active,350,948643,5
4530,Abdul,Pillay,Male,1997-04-18,abdul.pillay521@gmail.com,08794368854,Lucknow,Uttar Pradesh,North,216672,2023-03-13,Gold,Meta Ads,Online,Active,2969,1176912,1
4531,Yatan,Sodhi,Male,2005-03-08,yatan.sodhi714@gmail.com,+918030221031,Delhi,Delhi,North,560644,2025-09-10,Bronze,Email,Both,Active,64,284479,3
4532,Tejas,Gera,Male,2005-11-08,tejas.gera187@gmail.com,5940702024,Lucknow,Uttar Pradesh,North,059892,2022-08-13,Gold,Referral,Both,Active,2522,989656,3
4533,Dhriti,Mandal,Female,1995-11-05,dhriti.mandal568@gmail.com,08720420092,Mumbai,Maharashtra,West,121066,2025-11-03,Bronze,Google Ads,Store,Active,198,2381635,5
4534,Om,Bansal,Male,2006-08-21,om.bansal465@gmail.com,2366148811,Chennai,Tamil Nadu,South,329299,2023-02-09,Bronze,Organic Search,Both,Active,20,760647,6
4535,Jacob,Balan,Male,1958-01-12,jacob.balan656@gmail.com,+914465053265,Chennai,Tamil Nadu,South,880676,2022-11-21,Bronze,Referral,Store,Active,86,1177132,1
4536,Vidhi,Oak,Female,1962-01-09,vidhi.oak651@gmail.com,+917946813492,Lucknow,Uttar Pradesh,North,391948,2024-05-14,Silver,App Install,Both,Active,854,767090,7
4537,Aarna,Sachdeva,Female,1956-02-15,aarna.sachdeva118@gmail.com,+917655669335,Mumbai,Maharashtra,West,925984,2022-10-08,Bronze,Meta Ads,Online,Inactive,498,935935,1
4538,Ronith,Bajwa,Male,1974-04-03,ronith.bajwa162@gmail.com,05043451930,Lucknow,Uttar Pradesh,North,119287,2025-04-03,Silver,Meta Ads,Both,Inactive,674,461906,5
4539,Nakul,Memon,Male,1964-06-17,nakul.memon174@gmail.com,01037179722,Lucknow,Uttar Pradesh,North,695752,2025-03-12,Silver,Referral,Online,Active,707,2085034,6
4540,Kalpit,Luthra,Male,1956-02-11,kalpit.luthra617@gmail.com,6054047867,Pune,Maharashtra,West,118010,2023-05-26,Gold,Referral,Store,Active,2728,1245777,6
4541,Chaitanya,Rana,Male,1988-07-07,chaitanya.rana277@gmail.com,09537897783,Chennai,Tamil Nadu,South,926095,2026-02-27,Platinum,Organic Search,Online,Active,8747,908781,4
4542,William,Bobal,Male,1960-08-31,william.bobal510@gmail.com,9332799138,Jaipur,Rajasthan,North,063699,2025-09-29,Silver,Email,Both,Inactive,1040,1700545,6
4543,Anthony,Sehgal,Male,1998-10-07,anthony.sehgal805@gmail.com,03453438763,Lucknow,Uttar Pradesh,North,959978,2025-11-10,Gold,Organic Search,Online,Active,2756,1999915,3
4544,Ojas,Batra,Male,1979-10-07,ojas.batra448@gmail.com,+915387260643,Bengaluru,Karnataka,South,360217,2023-01-30,Bronze,Google Ads,Store,Active,92,1816810,4
4545,Chatura,Hayre,Male,1983-02-21,chatura.hayre940@gmail.com,4826135844,Chennai,Tamil Nadu,South,857373,2023-01-29,Silver,Meta Ads,Store,Active,1002,1129323,2
4546,Aayush,Palan,Male,1994-09-23,aayush.palan581@gmail.com,+917666923198,Mumbai,Maharashtra,West,803026,2025-10-19,Gold,Meta Ads,Online,Active,3456,543462,3
4547,Aradhana,Palan,Female,2003-07-18,aradhana.palan475@gmail.com,08905312386,Jaipur,Rajasthan,North,440977,2023-06-17,Silver,Google Ads,Online,Active,1971,205900,4
4548,Lekha,Malhotra,Female,1967-03-12,lekha.malhotra399@gmail.com,08934514434,Kolkata,West Bengal,East,191811,2025-10-17,Silver,Email,Online,Active,1630,2065234,3
4549,Mohammed,Khalsa,Male,1971-02-09,mohammed.khalsa701@gmail.com,9577524374,Hyderabad,Telangana,South,134053,2024-06-22,Bronze,Organic Search,Store,Active,30,2269794,5
4550,Advaith,Dar,Male,1981-04-12,advaith.dar394@gmail.com,9000032748,Delhi,Delhi,North,829651,2024-08-06,Bronze,App Install,Online,Active,125,1983369,5
4551,Charvi,Ratti,Female,1976-10-27,charvi.ratti749@gmail.com,9641747663,Chennai,Tamil Nadu,South,836379,2023-03-14,Silver,Google Ads,Both,Active,760,1186540,3
4552,Eta,Konda,Female,1989-11-17,eta.konda876@gmail.com,5631879023,Bengaluru,Karnataka,South,329112,2022-01-22,Silver,App Install,Online,Active,1509,2019219,4
4553,Ekiya,Chander,Female,1985-10-21,ekiya.chander283@gmail.com,03169215448,Jaipur,Rajasthan,North,017219,2026-02-08,Platinum,Google Ads,Both,Active,14432,658424,4
4554,Oscar,Sura,Male,1961-01-17,oscar.sura637@gmail.com,7130196752,Kolkata,West Bengal,East,621743,2023-01-20,Bronze,Meta Ads,Store,Active,472,2310267,3
4555,Chakradhar,Gopal,Male,1977-05-01,chakradhar.gopal221@gmail.com,+917730365408,Pune,Maharashtra,West,328828,2023-10-25,Silver,Meta Ads,Both,Active,861,684676,4
4556,Unni,Dugar,Female,2003-07-10,unni.dugar824@gmail.com,+919562079375,Jaipur,Rajasthan,North,550723,2023-06-22,Silver,Meta Ads,Store,Active,1372,1932035,5
